date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:04:46	2608/2608	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202015%2018:47:18%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/V-1_08.jpg	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/V-1_08.jpg	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:46	2864/2864	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202015%2018:47:17%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/V-1_10.jpg	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/V-1_10.jpg	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:47	2980/2980	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jan%202015%2018:47:18%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/V-1_12.jpg	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/V-1_12.jpg	(from http://lasik2c.com/templates/rt_diametric/css/overlays.css)
14:04:47	238/238	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:49%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/body-overlay.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/body-overlay.png	(from http://lasik2c.com/templates/rt_diametric/css/body-light.css)
14:04:47	433/433	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:49%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/article-separator.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/article-separator.png	(from http://lasik2c.com/templates/rt_diametric/css/body-light.css)
14:04:48	95/95	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:07%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light-80.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light-80.png	(from http://lasik2c.com/templates/rt_diametric/css/body-light.css)
14:04:48	4171/4171	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:01%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/social-icons.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/social-icons.png	(from http://lasik2c.com/templates/rt_diametric/css/body-light.css)
14:04:48	295/295	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:01%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/search-controls.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/search-controls.png	(from http://lasik2c.com/templates/rt_diametric/css/body-light.css)
14:04:48	95/95	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:07%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light-90.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light-90.png	(from http://lasik2c.com/templates/rt_diametric/css/body-light.css)
14:04:48	397/397	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:02%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/twittie-arrow.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/twittie-arrow.png	(from http://lasik2c.com/templates/rt_diametric/css/body-light.css)
14:04:49	146/146	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:57%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/nav-overlay.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/nav-overlay.png	(from http://lasik2c.com/templates/rt_diametric/css/menu-light.css)
14:04:49	115/115	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:58%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/nav3-overlay.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/nav3-overlay.png	(from http://lasik2c.com/templates/rt_diametric/css/menu-light.css)
14:04:49	861601/861601	---M--	200	added ('OK')	application/pdf	date:Wed,%2015%20Apr%202015%2015:33:48%20GMT	http://lasik2c.com/images/Forms/cornea_packet_2014.pdf	C:/My%20Web%20Sites/lasik2c/lasik2c.com/images/Forms/cornea_packet_2014.pdf	(from http://lasik2c.com/)
14:04:49	205/205	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:56%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/menu-shadow.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/menu-shadow.png	(from http://lasik2c.com/templates/rt_diametric/css/menu-light.css)
14:04:49	90/90	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:56%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/menu-separator.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/menu-separator.png	(from http://lasik2c.com/templates/rt_diametric/css/menu-light.css)
14:04:50	149/149	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:57%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/nav2-overlay.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/nav2-overlay.png	(from http://lasik2c.com/templates/rt_diametric/css/menu-light.css)
14:04:50	496/496	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:24%20GMT	http://lasik2c.com/templates/rt_diametric/images/typography/dark/quote-l.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/typography/dark/quote-l.png	(from http://lasik2c.com/templates/rt_diametric/css/typography.css)
14:04:50	496/496	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:26%20GMT	http://lasik2c.com/templates/rt_diametric/images/typography/light/quote-l.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/typography/light/quote-l.png	(from http://lasik2c.com/templates/rt_diametric/css/typography.css)
14:04:50	471/471	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:24%20GMT	http://lasik2c.com/templates/rt_diametric/images/typography/dark/quote-r.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/typography/dark/quote-r.png	(from http://lasik2c.com/templates/rt_diametric/css/typography.css)
14:04:51	471/471	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:26%20GMT	http://lasik2c.com/templates/rt_diametric/images/typography/light/quote-r.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/typography/light/quote-r.png	(from http://lasik2c.com/templates/rt_diametric/css/typography.css)
14:04:51	102/102	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:23%20GMT	http://lasik2c.com/templates/rt_diametric/images/typography/dark/pre-lines.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/typography/dark/pre-lines.png	(from http://lasik2c.com/templates/rt_diametric/css/typography.css)
14:04:51	102/102	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:26%20GMT	http://lasik2c.com/templates/rt_diametric/images/typography/light/pre-lines.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/typography/light/pre-lines.png	(from http://lasik2c.com/templates/rt_diametric/css/typography.css)
14:04:51	2013/2013	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:22%20GMT	http://lasik2c.com/templates/rt_diametric/images/typography/dark/icon-set1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/typography/dark/icon-set1.png	(from http://lasik2c.com/templates/rt_diametric/css/typography.css)
14:04:51	2057/2057	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:24%20GMT	http://lasik2c.com/templates/rt_diametric/images/typography/light/icon-set1.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/typography/light/icon-set1.png	(from http://lasik2c.com/templates/rt_diametric/css/typography.css)
14:04:52	1749/1749	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:23%20GMT	http://lasik2c.com/templates/rt_diametric/images/typography/dark/icon-set2.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/typography/dark/icon-set2.png	(from http://lasik2c.com/templates/rt_diametric/css/typography.css)
14:04:52	1793/1793	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:25%20GMT	http://lasik2c.com/templates/rt_diametric/images/typography/light/icon-set2.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/typography/light/icon-set2.png	(from http://lasik2c.com/templates/rt_diametric/css/typography.css)
14:04:52	2414/2414	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:23%20GMT	http://lasik2c.com/templates/rt_diametric/images/typography/dark/icon-set3.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/typography/dark/icon-set3.png	(from http://lasik2c.com/templates/rt_diametric/css/typography.css)
14:04:52	2479/2479	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:25%20GMT	http://lasik2c.com/templates/rt_diametric/images/typography/light/icon-set3.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/typography/light/icon-set3.png	(from http://lasik2c.com/templates/rt_diametric/css/typography.css)
14:04:53	951/951	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:50%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/checkbox.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/checkbox.png	(from http://lasik2c.com/templates/rt_diametric/css/typography.css)
14:04:53	951/951	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:30%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/dark/checkbox.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/dark/checkbox.png	(from http://lasik2c.com/templates/rt_diametric/css/typography.css)
14:04:53	230/230	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:50%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/light/dots.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/light/dots.png	(from http://lasik2c.com/templates/rt_diametric/css/typography.css)
14:04:53	2984/2984	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:18%20GMT	http://lasik2c.com/templates/rt_diametric/images/social/icons.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/social/icons.png	(from http://lasik2c.com/templates/rt_diametric/css/extensions.css)
14:04:54	233/233	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2003:00:18%20GMT	http://lasik2c.com/templates/rt_diametric/images/social/social-overlay.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/social/social-overlay.png	(from http://lasik2c.com/templates/rt_diametric/css/extensions.css)
14:04:57	45994/45994	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:26:49%20GMT	http://lasik2c.com/images/stories/demo/general/preset-style-icons.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/images/stories/demo/general/preset-style-icons.png	(from http://lasik2c.com/templates/rt_diametric/css/demo-styles.css)
14:04:58	19512/19512	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2019%20Jan%202015%2002:58:16%20GMT	http://lasik2c.com/templates/rt_diametric/fonts/novecentowide-normal-webfont.woff	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/fonts/novecentowide-normal-webfont.woff	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:04:59	54061/54061	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Jan%202015%2002:58:16%20GMT	http://lasik2c.com/templates/rt_diametric/fonts/novecentowide-normal-webfont.svg	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/fonts/novecentowide-normal-webfont.svg	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:03	44354/44354	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2019%20Jan%202015%2002:58:15%20GMT	http://lasik2c.com/templates/rt_diametric/fonts/novecentowide-normal-webfont.eot	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/fonts/novecentowide-normal-webfont.eot	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:04	44354/44354	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2019%20Jan%202015%2002:58:15%20GMT	http://lasik2c.com/templates/rt_diametric/fonts/novecentowide-normal-webfont.eot?	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/fonts/novecentowide-normal-webfontd41d.eot	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:06	44052/44052	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2019%20Jan%202015%2002:58:16%20GMT	http://lasik2c.com/templates/rt_diametric/fonts/novecentowide-normal-webfont.ttf	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/fonts/novecentowide-normal-webfont.ttf	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:06	19300/19300	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2019%20Jan%202015%2002:58:15%20GMT	http://lasik2c.com/templates/rt_diametric/fonts/novecentowide-medium-webfont.woff	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/fonts/novecentowide-medium-webfont.woff	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:07	53535/53535	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Jan%202015%2002:58:14%20GMT	http://lasik2c.com/templates/rt_diametric/fonts/novecentowide-medium-webfont.svg	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/fonts/novecentowide-medium-webfont.svg	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:09	43594/43594	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2019%20Jan%202015%2002:58:13%20GMT	http://lasik2c.com/templates/rt_diametric/fonts/novecentowide-medium-webfont.eot	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/fonts/novecentowide-medium-webfont.eot	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:12	19296/19296	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2019%20Jan%202015%2002:58:13%20GMT	http://lasik2c.com/templates/rt_diametric/fonts/novecentowide-demibold-webfont.woff	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/fonts/novecentowide-demibold-webfont.woff	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:12	43594/43594	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2019%20Jan%202015%2002:58:13%20GMT	http://lasik2c.com/templates/rt_diametric/fonts/novecentowide-medium-webfont.eot?	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/fonts/novecentowide-medium-webfontd41d.eot	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:15	43292/43292	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2019%20Jan%202015%2002:58:14%20GMT	http://lasik2c.com/templates/rt_diametric/fonts/novecentowide-medium-webfont.ttf	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/fonts/novecentowide-medium-webfont.ttf	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:16	53164/53164	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Jan%202015%2002:58:12%20GMT	http://lasik2c.com/templates/rt_diametric/fonts/novecentowide-demibold-webfont.svg	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/fonts/novecentowide-demibold-webfont.svg	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:16	43314/43314	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2019%20Jan%202015%2002:58:11%20GMT	http://lasik2c.com/templates/rt_diametric/fonts/novecentowide-demibold-webfont.eot	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/fonts/novecentowide-demibold-webfont.eot	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:19	16138/16138	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jan%202015%2005:33:15%20GMT	http://lasik2c.com/templates/rt_diametric/images/logo/preset1/logo.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/logo/preset1/logo.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:20	16322/16322	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jan%202015%2005:46:26%20GMT	http://lasik2c.com/templates/rt_diametric/images/logo/preset2/logo.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/logo/preset2/logo.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:20	43314/43314	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2019%20Jan%202015%2002:58:11%20GMT	http://lasik2c.com/templates/rt_diametric/fonts/novecentowide-demibold-webfont.eot?	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/fonts/novecentowide-demibold-webfontd41d.eot	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:20	43004/43004	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2019%20Jan%202015%2002:58:12%20GMT	http://lasik2c.com/templates/rt_diametric/fonts/novecentowide-demibold-webfont.ttf	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/fonts/novecentowide-demibold-webfont.ttf	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:21	8443/8443	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:24%20GMT	http://lasik2c.com/templates/rt_diametric/images/logo/preset3/logo.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/logo/preset3/logo.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:21	9451/9451	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:25%20GMT	http://lasik2c.com/templates/rt_diametric/images/logo/preset4/logo.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/logo/preset4/logo.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:22	8447/8447	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:26%20GMT	http://lasik2c.com/templates/rt_diametric/images/logo/preset5/logo.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/logo/preset5/logo.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:22	8378/8378	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:26%20GMT	http://lasik2c.com/templates/rt_diametric/images/logo/preset6/logo.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/logo/preset6/logo.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:22	9508/9508	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:27%20GMT	http://lasik2c.com/templates/rt_diametric/images/logo/preset7/logo.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/logo/preset7/logo.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:23	8400/8400	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:28%20GMT	http://lasik2c.com/templates/rt_diametric/images/logo/preset8/logo.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/logo/preset8/logo.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:23	8431/8431	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:29%20GMT	http://lasik2c.com/templates/rt_diametric/images/logo/preset9/logo.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/logo/preset9/logo.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:23	7793/7793	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:22%20GMT	http://lasik2c.com/templates/rt_diametric/images/logo/preset10/logo.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/logo/preset10/logo.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:24	30923/30923	---MCZ	404	error ('Category%20not%20found')	text/html	date:Fri,%2015%20Jan%202016%2020:05:25%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/rubber.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/rubber.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:24	8469/8469	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:22%20GMT	http://lasik2c.com/templates/rt_diametric/images/logo/preset11/logo.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/logo/preset11/logo.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:24	8404/8404	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jan%202015%2002:59:23%20GMT	http://lasik2c.com/templates/rt_diametric/images/logo/preset12/logo.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/logo/preset12/logo.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:24	30923/30923	---MCZ	404	error ('Category%20not%20found')	text/html	date:Fri,%2015%20Jan%202016%2020:05:25%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/planks.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/planks.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:25	30929/30929	---MCZ	404	error ('Category%20not%20found')	text/html	date:Fri,%2015%20Jan%202016%2020:05:26%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/plaid-fabric.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/plaid-fabric.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:25	30931/30931	---MCZ	404	error ('Category%20not%20found')	text/html	date:Fri,%2015%20Jan%202016%2020:05:26%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/vertical-linen.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/vertical-linen.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:26	30929/30929	---MCZ	404	error ('Category%20not%20found')	text/html	date:Fri,%2015%20Jan%202016%2020:05:27%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/woven-fabric.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/woven-fabric.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:26	30925/30925	---MCZ	404	error ('Category%20not%20found')	text/html	date:Fri,%2015%20Jan%202016%2020:05:27%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/diagonal.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/diagonal.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:27	30929/30929	---MCZ	404	error ('Category%20not%20found')	text/html	date:Fri,%2015%20Jan%202016%2020:05:28%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/rough-fabric.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/rough-fabric.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:27	30924/30924	---MCZ	404	error ('Category%20not%20found')	text/html	date:Fri,%2015%20Jan%202016%2020:05:28%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/ravenna.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/ravenna.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:28	30921/30921	---MCZ	404	error ('Category%20not%20found')	text/html	date:Fri,%2015%20Jan%202016%2020:05:29%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/grip.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/grip.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:28	30921/30921	---MCZ	404	error ('Category%20not%20found')	text/html	date:Fri,%2015%20Jan%202016%2020:05:29%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/wood.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/wood.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:29	30922/30922	---MCZ	404	error ('Category%20not%20found')	text/html	date:Fri,%2015%20Jan%202016%2020:05:30%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/metal.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/metal.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:29	30922/30922	---MCZ	404	error ('Category%20not%20found')	text/html	date:Fri,%2015%20Jan%202016%2020:05:30%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/denim.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/denim.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:30	30923/30923	---MCZ	404	error ('Category%20not%20found')	text/html	date:Fri,%2015%20Jan%202016%2020:05:31%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/carbon.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/carbon.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:30	30922/30922	---MCZ	404	error ('Category%20not%20found')	text/html	date:Fri,%2015%20Jan%202016%2020:05:31%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/noise.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/noise.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
14:05:31	30931/30931	---MCZ	404	error ('Category%20not%20found')	text/html	date:Fri,%2015%20Jan%202016%2020:05:32%20GMT	http://lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/dustnscratches.png	C:/My%20Web%20Sites/lasik2c/lasik2c.com/templates/rt_diametric/images/overlays/backgrounds/dustnscratches.png	(from http://lasik2c.com/templates/rt_diametric/css/template.css)
